"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Low income","LIC","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","435.283809592523","430.512224949809","425.677980551978","420.208264199313","414.78427598525","409.454346349257","403.944257043247","398.619327666531","393.404145290627","388.168483587032","382.843735192789","377.485863280027","372.008513133002","366.719079050168","361.483580695386","356.350504485901","351.173803625099","346.078940641337","342.164236307291","338.211455311385","334.196101235638","329.925363888399","325.70299313014","322.317889131422","318.988077099284","315.718955408645","312.547378067529","309.408147814923","310.110337618059","310.972346951749","311.949602502769","312.747686897731","313.491475896336","316.192004935949","318.991527515067","321.868059096378","324.674497323127","327.508822847171","326.522524895588","325.569905041023","324.635029265728","323.684778571071","322.732412723141","314.136040626597","305.515738313093","296.866583792758","288.08550801137","279.301696610909","270.040019042915","260.862367198175","251.775133083039","242.848356720884","233.940145829354","228.776940719018","223.597009609487","218.376334920407","213.029245109533","",
"Liechtenstein","LIE","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","206.398","204.989","203.581","198.504","193.426","188.349","183.272","178.195","175.938","173.682","171.425","169.169","166.912","164.571","162.229","159.888","157.547","155.205","149.543","143.881","138.219","132.557","126.895","126.68","126.466","126.251","126.037","125.822","124.149","122.477","120.804","119.131","117.458","118.293","119.128","119.962","120.797","121.632","114.398","107.165","99.931","92.697","85.464","84.512","83.561","82.609","81.658","80.706","80.063","79.42","78.778","78.135","77.492","76.345","75.199","74.052","72.906","",
"Lower middle income","LMC","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","390.591913340584","383.3684387116","376.051591221839","367.274709552838","358.562901921066","350.35707575553","341.781823851034","333.612956734654","325.850875007932","318.259920501467","310.804655321442","303.003056839013","295.409828167062","288.497169838666","281.745621361678","274.966418307754","268.005703697414","261.075648597278","256.794137228105","252.539331100642","248.216545436577","243.89399226584","239.467361743819","237.107467554053","234.99333893355","232.651874244645","229.965042776629","227.777710354643","224.558973385049","221.431984259645","218.308545427261","215.322908556232","212.333601554657","210.37766717504","208.417054662414","206.546857642886","204.224532920874","201.817323311285","199.671762493832","197.936935350259","196.170763814722","194.2807107621","192.511759759096","189.335492680528","186.195165058767","183.058311614997","179.626235715048","176.457106902504","172.664938573763","168.537219302897","164.596045912399","160.70768679684","156.972580896028","154.715758431204","153.259770724178","150.977876929199","148.684544422025","",
"Low & middle income","LMY","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","356.178225004979","351.329876550245","346.721774113766","335.194669927821","323.495482247698","312.360089440391","301.062490234171","289.875397753567","280.73089176009","271.885285428101","262.806591250875","253.435256210062","244.314616119468","238.34844506763","232.575766665611","226.988714715038","221.10393225605","215.124233562092","211.67513191655","208.172873384607","204.616184736705","200.682712715573","196.697827045283","193.972502692828","191.450601623589","188.405035309695","184.814358784237","182.12317138566","180.293012087703","178.676902163617","177.096857137429","175.589280072728","174.409868779326","174.492452446421","174.084357726816","172.764476323212","170.863197274975","169.195842196954","167.538046018717","166.613196650497","165.446636517526","164.152020337659","162.896871474447","160.3014642289","157.442117894357","154.765465460715","151.492783949461","148.530887614871","145.382671604893","141.943674307391","138.762614614875","135.522983732215","132.282414827057","130.455638370193","128.899794534258","127.430562453428","125.626070846947","",
"Lesotho","LSO","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","376.664","370.751","364.839","363.328","361.817","360.306","358.795","357.284","354.959","352.635","350.31","347.985","345.661","340.792","335.924","331.055","326.187","321.318","314.857","308.396","301.935","295.474","289.013","284.62","280.227","275.835","271.442","267.049","264.608","262.167","259.727","257.286","254.845","289.954","325.062","360.171","395.279","430.388","469.528","508.668","547.808","586.948","626.088","611.736","597.383","583.031","568.679","554.327","538.937","523.547","508.157","492.767","477.378","473.733","470.088","466.443","462.799","",
"Late-demographic dividend","LTE","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","309.995545158257","306.665730512011","304.329383532047","289.345947615675","273.978476225095","259.347175166323","244.819099791399","230.078747001735","219.706054975217","209.811763086364","199.069858534569","188.224613995927","177.360600559165","171.642906666768","166.038106774793","160.842657138347","155.40510647795","149.673998133136","147.135810788745","144.471892717602","141.823112392928","138.513558693863","135.219123548121","132.720322361627","130.241092268074","126.876923320978","122.58384782054","119.625602430618","118.311170726038","117.366120841489","116.336173460047","115.343934722403","115.003169122622","116.08068338949","116.155053257122","113.942250251144","111.222043251453","108.980707223939","106.385794595389","105.049817986983","103.29417992707","101.355723449992","99.4020552821269","97.8908554940982","95.6712605391892","93.8067013395838","90.880118480683","88.3374905308765","86.8211865816596","84.9389347293408","83.3546816266351","81.5218766471581","79.7624505603343","78.5016619762522","77.5172196920667","73.7060137311114","72.6901192916781","",
"Lithuania","LTU","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","124.273","109.784","115.254","111.045","103.962","104.517","105.418","100.51","108.099","107.51","108.7","99.161","102.762","105.372","109.947","107.806","102.595","111.601","112.551","108.933","111.581","113.754","111.914","110.82","114.972","112.832","100.05","101.059","101.439","108.088","106.953","114.259","112.205","126.742","134.551","133.742","122.646","111.504","111.053","106.005","102.994","109.215","103.68","107.101","104.41","112.705","116.809","120.159","119.099","99.834","98.082","96.796","93.287","91.618","84.646","","","",
"Luxembourg","LUX","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","117.344","114.025","111.79","128.299","117.284","112.606","124.804","115.157","102.772","119.993","125.008","113.89","125.502","112.886","118.672","107.237","107.342","101.978","103.442","93.825","100.37","100.662","101.129","86.076","95.174","92.81","75.011","90.794","77.222","77.632","88.061","78.294","80.423","78.886","72.76","68.753","78.309","73.139","66.755","67.291","72.962","71.7","68.169","53.035","56.402","55.97","63.254","55.517","55.149","54.266","53.958","48.986","47.079","52.409","38.433","","","",
"Latvia","LVA","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","117.667","112.397","115.508","112.612","106.33","105.562","109.725","113.046","105.892","107.898","116.972","109.515","114.658","116.698","110.449","111.284","112.516","116.738","120.464","123.056","122.191","124.144","117.131","119.037","121.298","120.349","107.464","108.825","107.469","117.147","117.649","117.193","128.283","149.23","172.151","165.875","132.642","126.984","131.715","130.477","121.647","124.6","119.103","121.857","117.671","117.425","126.258","117.8","106.958","102.705","107.834","95.665","87.394","94.226","88.936","","","",
"Macao SAR, China","MAC","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","184.294","178.968","173.642","168.968","164.294","159.62","154.946","150.272","144.972","139.671","134.371","129.07","123.77","119.302","114.835","110.367","105.899","101.432","98.248","95.064","91.88","88.696","85.511","82.644","79.776","76.908","74.04","71.172","68.48","65.787","63.094","60.402","57.709","55.48","53.252","51.023","48.794","46.566","44.86","43.154","41.447","39.741","38.035","36.703","35.37","34.038","32.706","31.373","30.486","29.598","28.711","27.823","26.935","26.511","26.087","25.663","25.239","",
"St. Martin (French part)","MAF","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","294.623","293.368","292.113","289.152","286.192","283.231","280.27","277.31","274.768","272.227","269.686","267.145","264.603","261.426","258.248","255.07","251.892","248.715","241.495","234.276","227.056","219.837","212.617","206.752","200.886","195.021","189.155","183.29","178.478","173.667","168.856","164.044","159.233","156.97","154.708","152.445","150.182","147.92","142.93","137.941","132.952","127.963","122.973","115.272","107.571","99.87","92.168","84.467","81.583","78.7","75.816","72.932","70.049","68.71","67.372","66.033","64.695","",
"Monaco","MCO","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","189.727","187.161","184.595","183.403","182.211","181.019","179.827","178.635","178.872","179.109","179.346","179.583","179.82","179.82","179.82","179.82","179.82","179.82","182.191","184.561","186.931","189.301","191.671","184.669","177.666","170.664","163.661","156.658","156.272","155.885","155.499","155.112","154.725","157.181","159.637","162.092","164.548","167.003","164.425","161.846","159.268","156.689","154.111","153.079","152.048","151.016","149.985","148.953","139.596","130.238","120.88","111.523","102.165","101.039","99.914","98.788","97.662","",
"Madagascar","MDG","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","435.136","430.165","425.193","420.466","415.74","411.014","406.287","401.561","396.676","391.791","386.906","382.02","377.135","370.671","364.206","357.742","351.278","344.813","342.678","340.542","338.406","336.271","334.135","333.58","333.025","332.47","331.916","331.361","325.078","318.795","312.512","306.229","299.946","295.619","291.293","286.966","282.64","278.313","272.887","267.462","262.036","256.61","251.184","247.778","244.371","240.964","237.558","234.151","228.875","223.599","218.323","213.047","207.771","202.961","198.15","193.34","188.53","",
"Maldives","MDV","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","465.166","461.901","458.636","455.506","452.375","449.245","446.115","442.985","439.988","436.992","433.995","430.998","428.002","424.869","421.737","418.605","415.472","412.34","399.093","385.847","372.6","359.354","346.107","336.127","326.147","316.167","306.188","296.208","276.614","257.021","237.427","217.834","198.24","187.02","175.8","164.581","153.361","142.141","134.579","127.016","119.454","111.892","104.329","96.797","89.265","81.732","74.2","66.668","65.601","64.534","63.467","62.4","61.333","59.729","58.125","56.521","54.917","",
"Middle East & North Africa","MEA","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","302.927741897879","302.674428532833","298.073180474914","292.651750564919","287.317728065654","282.142341695748","277.049000854888","272.089559101006","267.415218896697","262.713899973784","254.22562160214","253.165795988749","248.348755582266","243.665277384987","238.999328710699","234.359741031507","229.783736110618","225.213570322981","219.04634149758","212.869232875073","203.77916659405","200.409140185371","194.135207896032","186.64894665012","181.851120319845","176.980093952655","172.126694642567","167.265245786494","163.329831543974","159.472176881874","155.559044868662","151.577303216763","148.157600134666","145.059489367455","142.071438265197","138.680067599087","135.692962140123","132.677486538555","130.254890820995","127.878605015196","125.454713958563","123.07063901013","120.714116759896","118.04484194862","115.351276325935","112.740481164702","110.028871463635","107.370236550666","104.92099942785","102.541368223858","100.149237532953","97.8603507237839","95.4954816166077","94.0378982751786","92.5804496538142","92.1390155771144","90.6809675210874","",
"Mexico","MEX","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","248.432","242.879","237.325","234.206","231.086","227.966","224.846","221.727","217.407","213.088","208.768","204.449","200.129","194.717","189.306","183.894","178.482","173.07","168.365","163.66","158.955","154.249","149.544","145.468","141.393","137.317","133.241","129.165","125.763","122.361","118.959","115.557","112.155","109.401","106.648","103.894","101.141","98.387","96.669","94.95","93.231","91.513","89.794","89.469","89.144","88.819","88.494","88.169","87.058","85.946","84.834","83.722","82.61","81.654","80.698","79.743","78.787","",
"Marshall Islands","MHL","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","349.89748220463","344.984878197015","340.349385606109","328.308173635528","316.080294251497","304.471446946599","292.706416690248","281.065256260029","271.636942386564","262.528306241944","253.158273533726","243.498440621705","234.093147478012","228.064046804861","222.236594549304","216.603140305448","210.67179458968","204.630374781396","201.232742217585","197.783267120549","194.276986455925","190.415333196511","186.489154725322","183.842353050537","181.391692530209","178.354984110641","174.722645434692","172.039799784201","169.963079451099","168.087973319667","166.232746817896","164.45133495044","163.023140775587","162.792916525925","162.010847780895","160.219544484886","157.857938678887","155.717592379139","153.893617701866","152.858237475676","151.559450966533","150.121056520943","148.721460662361","146.53870436071","144.063833720543","141.781058368445","138.860877313099","136.274495759979","133.529260824793","130.463546379615","127.68014461583","124.825894704947","121.993467556422","120.343097209115","118.900125801216","117.336635725795","115.745850090469","",
"Macedonia, FYR","MKD","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","208.368","200.683","192.997","185.012","177.028","169.043","161.058","153.073","147.986","142.899","137.811","132.724","127.637","124.904","122.171","119.437","116.704","113.971","114.086","114.201","114.316","114.432","114.547","112.112","109.678","107.243","104.808","102.374","101.778","101.182","100.587","99.991","99.395","98.287","97.178","96.069","94.961","93.852","91.266","88.679","86.093","83.507","80.92","80.593","80.266","79.94","79.613","79.286","77.655","76.024","74.393","72.762","71.132","70.066","69.001","67.936","66.871","",
"Mali","MLI","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","551.865","548.86","545.855","538.384","530.912","523.44","515.969","508.497","498.877","489.256","479.636","470.015","460.395","450.405","440.414","430.424","420.433","410.443","400.591","390.739","380.887","371.035","361.183","355.502","349.821","344.14","338.459","332.778","329.723","326.668","323.613","320.558","317.503","320.327","323.152","325.976","328.801","331.625","327.3","322.975","318.65","314.325","310","304.4","298.8","293.2","287.6","282","280","278","276","274","272","267.352","262.705","258.057","253.409","",
"Malta","MLT","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","120.272","117.823","115.375","113.158","110.941","108.724","106.506","104.289","102.283","100.277","98.271","96.265","94.259","92.444","90.63","88.816","87.002","85.188","83.548","81.908","80.268","78.628","76.989","75.507","74.025","72.544","71.062","69.581","68.242","66.904","65.566","64.227","62.889","61.681","60.472","59.263","58.055","56.846","55.755","54.664","53.573","52.481","51.39","50.405","49.42","48.434","47.449","46.464","45.574","44.685","43.796","42.906","42.017","41.478","40.938","40.399","39.86","",
"Myanmar","MMR","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","402.191","395.8","389.41","378.965","368.521","358.077","347.633","337.189","332.729","328.27","323.81","319.35","314.89","310.688","306.485","302.283","298.08","293.878","289.913","285.947","281.982","278.017","274.052","270.295","266.539","262.783","259.027","255.27","251.677","248.084","244.49","240.897","237.303","234.058","230.812","227.566","224.321","221.075","217.867","214.66","211.452","208.244","205.037","202.321","199.605","196.89","194.174","191.458","187.295","183.131","178.967","174.803","170.639","168.823","167.006","165.189","163.373","",
"Middle East & North Africa (excluding high income)","MNA","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","307.094940042859","302.726327406178","298.129889500859","292.721180758373","287.407148792189","282.259572943664","277.203302917796","272.289596483002","267.827524086192","263.335450852535","258.777189407297","254.21828428367","249.623810657793","245.20264602491","240.804593199098","236.442619236498","232.152867898563","227.877019232921","221.76731356373","215.646482062678","209.506863557437","203.311641599988","197.105667094371","192.161104495712","187.200008702996","182.224613075855","177.212167091382","172.206443689902","168.386109499498","164.560384970241","160.678861623175","156.813003984162","152.927796414551","149.879741802333","146.845274476459","143.827033310334","140.807349135429","137.796344100332","135.291981220073","132.783196562168","130.271540200636","127.785737177142","125.288768415832","122.473492968646","119.666799654073","116.870350923945","114.068871353852","111.292480743795","108.800492520806","106.337345761887","103.898960291344","101.500358772369","99.0948277191479","97.5968427839075","96.1198890230441","94.6638902418365","93.190422607513","",
"Montenegro","MNE","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","171.037","167.971","164.904","159.274","153.644","148.014","142.383","136.753","129.32","121.887","114.455","107.022","99.589","97.07","94.551","92.033","89.514","86.995","86.636","86.277","85.918","85.559","85.2","84.416","83.632","82.847","82.063","81.279","80.529","79.78","79.03","78.281","77.531","81.391","85.25","89.11","92.97","96.829","96.829","96.829","96.829","96.829","96.829","96.046","95.262","94.478","93.695","92.911","88.232","83.552","78.873","74.193","69.514","68.343","67.173","66.002","64.832","",
"Mongolia","MNG","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","269.436","262.803","256.171","249.861","243.551","237.241","230.931","224.621","219.836","215.051","210.266","205.481","200.696","199.775","198.854","197.933","197.012","196.091","195.152","194.213","193.274","192.335","191.396","187.289","183.182","179.074","174.967","170.86","178.79","186.721","194.651","202.581","210.512","213.891","217.269","220.648","224.027","227.406","220.707","214.009","207.311","200.613","193.915","187.379","180.842","174.306","167.769","161.233","156.249","151.265","146.281","141.297","136.314","134.04","131.767","129.494","127.22","",
"Northern Mariana Islands","MNP","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","479.38","473.657","467.933","463.265","458.598","453.931","449.263","444.596","439.521","434.447","429.372","424.298","419.223","415.134","411.045","406.957","402.868","398.779","400.679","402.578","404.478","406.378","408.278","406.746","405.213","403.681","402.148","400.616","398.958","397.301","395.643","393.986","392.328","391.651","390.974","390.297","389.62","388.943","394.821","400.699","406.577","412.455","418.333","409.114","399.894","390.674","381.455","372.235","364.317","356.4","348.482","340.564","332.646","320.769","308.892","297.015","285.138","",
"Mauritania","MRT","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","384.462","375.369","366.276","359.134","351.992","344.85","337.708","330.566","324.644","318.721","312.799","306.877","300.955","294.97","288.985","283.001","277.016","271.032","265.763","260.495","255.227","249.958","244.69","241.539","238.388","235.237","232.086","228.935","226.5","224.064","221.629","219.193","216.758","215.206","213.655","212.103","210.552","209","207.6","206.2","204.8","203.4","202","200.4","198.8","197.2","195.6","194","192.4","190.8","189.2","187.6","186","184.361","182.722","181.083","179.444","",
"Mauritius","MUS","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","259.167","246.266","233.364","228.267","223.17","218.072","212.975","207.878","201.881","195.884","189.886","183.889","177.892","174.635","171.379","168.122","164.865","161.609","157.128","152.647","148.166","143.685","139.204","137.011","134.819","132.626","130.433","128.24","128.609","128.977","129.345","129.713","130.081","127.368","124.654","121.94","119.227","116.513","115.727","114.941","114.155","113.369","112.583","110.82","109.057","107.294","105.531","103.768","102.372","100.975","99.578","98.182","96.785","95.77","94.755","93.74","92.725","",
"Malawi","MWI","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","401.874","399.024","396.174","393.699","391.225","388.75","386.275","383.8","379.009","374.218","369.427","364.636","359.846","355.52","351.194","346.868","342.542","338.216","334.636","331.056","327.475","323.895","320.315","320.893","321.471","322.049","322.627","323.205","333.936","344.666","355.397","366.128","376.858","397.196","417.533","437.87","458.207","478.545","491.497","504.45","517.402","530.354","543.307","522.032","500.757","479.482","458.208","436.933","403.293","369.652","336.012","302.372","268.732","258.537","248.342","238.148","227.953","",
"Malaysia","MYS","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","263.906","256.916","249.925","244.305","238.685","233.064","227.444","221.824","216.791","211.758","206.725","201.693","196.66","192.164","187.667","183.171","178.674","174.178","170.178","166.178","162.179","158.179","154.179","150.625","147.072","143.518","139.964","136.411","133.259","130.108","126.957","123.805","120.654","117.863","115.072","112.282","109.491","106.7","104.23","101.759","99.288","96.817","94.346","93.265","92.183","91.102","90.02","88.938","88.935","88.931","88.928","88.924","88.921","87.683","86.445","85.207","83.97","",
"North America","NAC","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","128.826223394115","124.844905002872","126.831305021892","128.229360645993","126.906535504493","126.538170190344","126.533679950561","125.339906339442","128.296861211722","126.527958301488","126.0447525997","123.320963611695","122.083765870041","120.76943985599","115.280364839755","111.336137344358","108.2675444867","106.160119509159","104.165218647059","100.786950177153","100.90480396164","99.1757173569083","95.9274103943603","95.1461944306069","94.0954596968648","93.6477949566929","92.5587980109865","92.1961643894113","92.0864148890474","90.3136511799813","88.6458463079642","88.4176241042435","86.8362296047851","87.5981053717431","87.1870707669296","86.9893898805839","84.8353585540337","82.9968684584981","81.2987895762228","81.4121759097403","81.0124738773166","81.598710799297","81.2983942456698","80.8787573001535","78.9394542217254","78.9449169544101","78.6137760278495","76.923097490104","76.3899079024083","76.5733802669829","74.6397381932094","75.2492361930312","77.626","77.962","79.191","80.229","","",
"Namibia","NAM","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","365.862","359.291","352.72","347.636","342.551","337.467","332.383","327.299","321.523","315.747","309.971","304.195","298.419","291.725","285.032","278.338","271.645","264.951","260.979","257.006","253.033","249.061","245.088","240.295","235.501","230.708","225.914","221.121","221.736","222.352","222.968","223.584","224.2","245.548","266.896","288.244","309.593","330.941","358.012","385.084","412.155","439.227","466.299","469.05","471.801","474.552","477.303","480.054","446.664","413.275","379.886","346.496","313.107","298.88","284.653","270.425","256.198","",
"New Caledonia","NCL","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","273.968","265.783","257.598","250.495","243.392","236.288","229.185","222.082","215.985","209.888","203.791","197.695","191.598","186.213","180.827","175.442","170.057","164.672","159.841","155.011","150.18","145.35","140.519","136.352","132.185","128.019","123.852","119.685","116.287","112.89","109.492","106.095","102.697","100.03","97.363","94.696","92.029","89.361","87.232","85.102","82.972","80.842","78.712","77.037","75.362","73.688","72.013","70.338","68.926","67.514","66.101","64.689","63.277","62.155","61.033","59.91","58.788","",
"Niger","NER","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","482.707","480.579","478.452","476.679","474.906","473.134","471.361","469.589","465.451","461.314","457.176","453.039","448.901","441.946","434.99","428.035","421.079","414.124","404.487","394.85","385.213","375.576","365.938","354.652","343.365","332.078","320.791","309.504","304.149","298.795","293.441","288.086","282.732","282.36","281.989","281.617","281.246","280.874","280.077","279.28","278.483","277.686","276.889","273.934","270.978","268.023","265.067","262.112","259.095","256.079","253.062","250.045","247.029","242.99","238.951","234.912","230.872","",
"Nigeria","NGA","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","453.777","448.541","443.306","439.258","435.21","431.162","427.114","423.066","418.605","414.143","409.681","405.22","400.758","395.959","391.159","386.36","381.56","376.761","373.172","369.583","365.994","362.405","358.816","358.977","359.137","359.298","359.459","359.62","359.761","359.901","360.042","360.183","360.324","363.801","367.277","370.754","374.231","377.707","380.914","384.12","387.326","390.532","393.739","389.439","385.14","380.84","376.541","372.241","368.101","363.961","359.82","355.68","351.54","346.913","342.287","337.66","333.034","",
"Nicaragua","NIC","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","363.417","356.171","348.925","341.286","333.646","326.007","318.368","310.728","303.335","295.942","288.55","281.157","273.764","266.002","258.24","250.478","242.717","234.955","230.31","225.665","221.02","216.375","211.73","206.44","201.149","195.858","190.568","185.277","183.45","181.623","179.796","177.969","176.142","173.404","170.667","167.929","165.192","162.454","158.186","153.918","149.65","145.382","141.114","137.178","133.243","129.307","125.371","121.436","119.089","116.742","114.396","112.049","109.703","108.041","106.379","104.717","103.055","",
"Netherlands","NLD","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","89.325","86.204","85.258","84.582","84.613","84.542","87.232","84.093","85.197","87.724","87.128","84.364","84.692","85.731","79.995","78.977","77.681","78.254","77.272","76.54","72.116","72.261","71.932","72.22","69.87","70.559","72.082","69.573","67.19","70.711","67.138","68.032","67.563","68.725","68.23","67.153","67.263","67.422","65.935","67.382","67.212","66.526","67.028","66.295","63.558","61.292","59.335","57.37","57.517","55.921","54.901","55.697","53.789","51.215","50.474","","","",
"Norway","NOR","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","81.77","82.062","82.133","82.017","77.569","76.936","77.747","76.37","77.464","81.856","76.36","75.441","75.161","73.26","73.366","73.026","72.427","71.584","70.769","69.796","67.59","68.902","65.756","68.957","66.315","69.138","69.969","69.444","70.199","67.289","65.283","64.994","65.047","62.845","63.741","60.983","63.718","63.336","61.982","60.568","61.08","59.83","59.002","56.989","56.805","56.013","53.162","52.797","49.76","50.03","50.096","49.535","44.457","45.882","43.5","","","",
"Nepal","NPL","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","522.88","518.985","515.091","508.075","501.06","494.045","487.03","480.014","473.043","466.071","459.099","452.127","445.155","438.387","431.619","424.85","418.082","411.314","403.456","395.599","387.741","379.884","372.026","364.351","356.675","349","341.324","333.649","324.24","314.831","305.422","296.013","286.604","277.574","268.543","259.513","250.483","241.453","233.665","225.877","218.09","210.302","202.514","196.386","190.257","184.128","178","171.871","166.899","161.927","156.955","151.983","147.011","142.638","138.265","133.892","129.519","",
"Nauru","NRU","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","114.699","116.917","113.193","117.033","116.144","118.208","116.087","118.952","117.762","117.033","118.365","115.526","111.657","111.065","115.163","107.586","112.395","113.946","108.506","102.274","108.074","99.828","104.97","94.994","93.447","97.388","93.883","96.595","88.776","89.47","93.163","85.343","79.587","81.658","76.834","80.836","77.12","76.656","71.378","70.386","67.08","64.096","64.554","64.7","62.975","59.586","59.426","58.421","58.282","56.585","54.392","55.589","53.035","52.517","","","","",
"OECD members","OED","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","140.06847743548","136.089620905014","135.883309029997","134.27194618279","131.014895866646","129.920987135785","128.14183161599","126.069588926232","126.133915513432","125.810672069453","123.284848121059","120.730902990627","118.734133192906","116.879176030702","113.497453074133","110.901987095533","108.575984099845","105.689504528334","103.981591584576","101.565226345981","100.157069983454","97.8758803456434","95.3556313256858","94.3457588029872","92.3966657800741","91.265926805864","89.501105462296","88.0461463293633","86.7901094631112","85.3625941785211","83.172181248994","82.2713000801549","80.5485006069834","79.9899011940215","78.7094341520624","78.1054938901851","76.0225571868175","74.35425788735","73.0292964544855","72.3421854343797","71.2999009009837","70.4848935669688","69.5081543810934","68.8917838632076","67.3339235453553","66.8232516777084","66.0093649856833","64.9911198374107","64.3168802933848","63.7647719494327","62.3081830134772","62.4376345224223","61.3428915902703","60.927365397953","60.4939227216842","","","",
"Oman","OMN","Mortality rate adult female (per 1000 female adults)","SP.DYN.AMRT.FE","354.76","348.426","342.093","336.178","330.264","324.349","318.434","312.52","307.018","301.516","296.014","290.512","285.01","275.541","266.072","256.603","247.134","237.665","229.435","221.205","212.974","204.744","196.513","189.8","183.086","176.372","169.658","162.945","157.485","152.025","146.565","141.105","135.645","131.203","126.76","122.317","117.875","113.432","109.817","106.202","102.588","98.973","95.358","92.398","89.439","86.479","83.519","80.559","78.959","77.36","75.76","74.16","72.56","71.346","70.132","68.919","67.705","",
