"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Least developed countries: UN classification","LDC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","458.394726789344","453.43330688096","448.418767233461","442.830711172464","437.313889807538","431.889566945663","426.359626115186","420.914656582711","417.141102210288","413.456445672118","409.842894830052","406.321212873749","402.921526012438","400.095732072345","397.197601507011","394.127156476808","390.604417020586","386.741915248123","381.156157026567","375.748162080596","370.546781520275","365.555577323721","360.586489631475","358.015821517014","355.522807022645","353.119550206126","350.673761924077","348.345890089727","348.446078698354","348.61978652068","348.798126723694","348.813876739089","348.693726544648","347.235619223929","345.912620989","344.719704516836","343.529987594299","342.426075941845","339.107269312424","335.860833526474","332.67845609263","329.502619133193","326.389262926832","319.09018326315","311.840135097533","304.633257851592","297.479507078568","290.342016592392","284.652911177525","278.929919698692","273.148475539734","267.186934088963","261.18516572149","256.88996511182","252.583464927817","248.269274749001","243.934998068468","",
"Low income","LIC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","494.950109632821","490.26823214112","485.563747943399","479.833694276164","474.117364922983","468.452905813135","462.655124681246","456.986822584922","451.400577790745","445.815203374545","440.174041024137","434.510460864992","428.753359654901","423.409274866094","418.118238173738","412.927539530538","407.735231911319","402.620167262709","398.85069922365","395.032601923192","391.138353152739","386.986978734974","382.874703537823","380.301639444122","377.804016264673","375.391246125986","373.076297744736","370.826253260237","372.779326631989","374.890940169359","377.079473546313","378.921796592876","380.56916971736","382.354193751749","384.248835918419","386.25963845714","388.324816099314","390.456463166551","387.049382690082","383.702932203331","380.37430221042","376.992955637357","373.605204983861","364.245102151083","354.89989696879","345.58003000471","336.214557059067","326.880934324301","319.969664109867","313.132337046531","306.319698671306","299.437175612726","292.416445602304","286.458566866533","280.505752767098","274.563296661312","268.630683436371","",
"Liechtenstein","LIE","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","290.761","289.083","287.405","281.613","275.821","270.029","264.237","258.445","255.062","251.679","248.295","244.912","241.529","238.761","235.993","233.225","230.457","227.69","226.481","225.273","224.065","222.856","221.648","231.448","241.249","251.049","260.849","270.649","266.741","262.833","258.924","255.016","251.107","257.794","264.48","271.167","277.854","284.54","271.291","258.041","244.792","231.542","218.293","214.13","209.967","205.804","201.641","197.478","199.01","200.543","202.075","203.608","205.14","202.769","200.398","198.027","195.656","",
"Lower middle income","LMC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","412.931467169957","405.350782751445","397.8041868726","389.896196065062","381.898129975416","374.748067749711","367.180558906742","359.929397939449","354.293452766202","348.998658092314","343.369476584848","337.635244258497","331.803281433994","326.455792415861","321.279861881889","316.458526222128","310.889829493789","305.826547958102","302.526078415286","299.272612058257","295.939788992795","292.513997375204","288.995558986004","287.276904774956","285.871362730088","283.571338716576","280.790125962669","279.424828002482","277.14071099155","275.433642916127","273.593532862929","272.003176092832","270.413364156882","269.099059903283","268.00407115029","267.211161456197","265.326413071813","263.138517434349","260.889380613853","259.540017207464","258.229002550391","256.468117147571","254.928772840187","251.929680784508","249.166513554329","246.373647017384","242.988177102596","240.222421657215","237.752238424004","234.320970350928","231.525824529089","228.926710878651","226.567156614542","224.39471012085","221.127481269833","219.025669128697","216.921131216229","",
"Low & middle income","LMY","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","422.637665161042","416.990142974354","411.68585241844","396.172054015656","380.453477389604","366.155962187201","351.390420197983","336.8431740779","329.289858473431","322.172718726516","314.350526721706","306.375889839993","298.222165051151","292.421557787606","286.961063807093","282.0918926029","276.444985554803","271.221059116299","269.285131299684","267.589881368984","265.615232485883","263.029857018108","260.290643521461","257.425869515014","255.07690614698","250.797630272696","245.463853281077","242.803969203738","241.626754537814","241.228943117929","240.567405533252","239.855073874436","240.354429932932","242.327391751314","243.044433810268","241.756437048971","239.159759616185","236.751520093869","233.742048388736","232.389406581389","230.721676973651","228.302938231928","225.975120370176","223.289652423408","220.262612040168","217.58625973593","213.568818555897","210.184209438406","207.42390128425","203.784055380608","200.996039929981","197.91695402995","194.973344396447","192.769327072984","190.080645763154","184.789274970039","182.905830611907","",
"Lesotho","LSO","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","443.057","436.775","430.492","428.935","427.377","425.82","424.262","422.704","419.821","416.938","414.055","411.172","408.289","402.884","397.478","392.072","386.667","381.261","374.523","367.784","361.045","354.307","347.568","343.032","338.497","333.961","329.425","324.889","323.167","321.444","319.722","317.999","316.277","350.265","384.253","418.241","452.229","486.216","520.722","555.227","589.732","624.238","658.743","647.894","637.044","626.195","615.346","604.497","599.276","594.056","588.836","583.615","578.395","572.432","566.47","560.508","554.546","",
"Late-demographic dividend","LTE","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","420.626403613076","416.890394299482","413.738240293575","389.776441247031","365.275337642208","343.239230409351","320.608418322712","298.33115702279","289.50428484673","281.314731241591","271.722191793978","262.129659858506","251.698115659513","244.504035549113","237.396638803355","231.5324269107","224.864525020501","218.411203697177","216.539333691404","214.813377951254","213.043539761413","209.493677011841","205.927467342003","203.462042908717","201.571533687951","196.44908265189","189.466355284904","186.645399200132","186.453028252935","187.515139811482","188.089234230906","188.369232823495","190.864878117812","195.489183809618","197.58344932815","194.882738009025","190.458344627551","186.795545073374","181.686391758531","179.471789508752","176.338566314726","172.007924514017","167.79216814534","165.847635894316","162.958921226447","160.724382490522","156.060051011031","152.182854604341","149.708372319579","146.109784291902","143.764550673623","140.58293939532","137.697656442526","135.461235022167","133.835084280345","119.633922938078","118.18120311564","",
"Lithuania","LTU","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","218.011","216.104","228.491","217.949","201.37","206.024","213.235","221.829","228.805","237.482","251.243","246.681","251.966","249.023","258.86","263.987","269.765","272.639","278.442","287.546","293.649","292.59","291.439","292.453","301.747","286.089","247.253","256.015","255.863","276.637","287.682","309.827","317.026","361.372","380.916","372.386","340.618","314.204","306.329","296.826","292.998","311.156","304.481","304.555","307.692","331.582","342.187","355.748","326.613","286.961","284.36","272.437","266.528","266.025","250.355","","","",
"Luxembourg","LUX","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","210.625","212.598","226.308","217.995","236.831","228.248","233.627","219.372","219.313","228.052","236.405","225.368","220.357","213.774","223.182","229.698","218.178","209.805","208.637","196.788","179.865","190.832","204.251","169.734","196.625","175.501","174.443","179.354","170.972","163.466","152.356","167.179","156.415","147.967","150.462","153.379","141.499","129.918","141.61","124.088","126.99","118.097","128.813","121.94","115.607","103.785","112.258","100.549","88.15","92.182","94.144","83.67","89.602","80.749","79.209","","","",
"Latvia","LVA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","229.759","234.308","236.172","233.185","217.24","232.876","230.763","240.129","262.814","270.017","258.483","268.104","279.089","279.417","288.799","303.865","300.035","301.079","309","318.005","318.985","326.604","310.197","317.033","315.841","300.683","261.769","262.412","269.236","291.387","309.985","326.531","354.513","417.269","469.776","439.578","362.46","339.009","353.273","338.267","330.36","338.546","332.341","314.198","310.539","325.543","334.482","322.288","291.201","269.513","278.927","248.073","243.495","242.841","241.833","","","",
"Macao SAR, China","MAC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","238.588","233.98","229.373","225.136","220.9","216.664","212.427","208.191","202.598","197.005","191.412","185.819","180.226","175.239","170.251","165.263","160.275","155.287","151.736","148.185","144.633","141.082","137.53","134.084","130.638","127.191","123.745","120.299","117.964","115.628","113.293","110.957","108.622","105.406","102.19","98.974","95.758","92.542","90.727","88.912","87.097","85.282","83.468","81.826","80.185","78.544","76.903","75.262","73.067","70.872","68.677","66.482","64.287","63.243","62.199","61.155","60.112","",
"St. Martin (French part)","MAF","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","354.75","350.128","345.506","342.438","339.369","336.301","333.232","330.164","327.417","324.669","321.922","319.175","316.428","312.954","309.48","306.006","302.532","299.058","292.946","286.835","280.724","274.612","268.501","261.675","254.85","248.024","241.198","234.372","229.626","224.879","220.133","215.386","210.64","207.545","204.451","201.357","198.263","195.169","187.756","180.342","172.929","165.516","158.102","147.774","137.446","127.118","116.79","106.462","101.002","95.541","90.081","84.62","79.16","78.038","76.916","75.794","74.672","",
"Monaco","MCO","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","332.225","327.393","322.561","322.403","322.245","322.087","321.93","321.772","319.505","317.237","314.97","312.703","310.435","310.435","310.435","310.435","310.435","310.435","313.171","315.906","318.641","321.377","324.112","315.121","306.13","297.139","288.148","279.157","282.775","286.393","290.011","293.629","297.246","303.939","310.631","317.324","324.016","330.708","328.187","325.665","323.143","320.621","318.099","315.979","313.859","311.74","309.62","307.5","296.065","284.63","273.194","261.759","250.324","248.102","245.881","243.659","241.438","",
"Madagascar","MDG","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","472.306","466.778","461.25","455.945","450.639","445.334","440.028","434.723","429.155","423.587","418.02","412.452","406.884","402.931","398.978","395.024","391.071","387.118","385.851","384.584","383.317","382.05","380.783","380.391","379.999","379.607","379.215","378.823","372.92","367.017","361.113","355.21","349.307","342.02","334.733","327.447","320.16","312.874","308.552","304.23","299.908","295.586","291.264","289.619","287.973","286.328","284.683","283.038","277.854","272.671","267.488","262.304","257.121","252.606","248.09","243.575","239.059","",
"Maldives","MDV","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","414.397","408.991","403.585","398.472","393.359","388.246","383.133","378.02","373.184","368.348","363.512","358.676","353.84","348.825","343.81","338.794","333.779","328.764","315.729","302.695","289.66","276.626","263.591","257.159","250.726","244.294","237.861","231.428","222.524","213.619","204.715","195.811","186.906","181.5","176.094","170.687","165.281","159.875","154.092","148.309","142.526","136.743","130.96","123.075","115.19","107.305","99.42","91.534","90.696","89.857","89.019","88.18","87.341","84.962","82.583","80.203","77.824","",
"Middle East & North Africa","MEA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","346.779318504067","347.475915013586","343.529038772819","339.384393109336","335.243385498275","331.138449855456","327.071843645738","323.052189812768","318.840006822628","314.621798227837","306.531102269836","306.11144217848","301.816907477642","297.077600964103","292.349665321599","287.63637375677","282.977332489216","278.312615463529","289.091673493992","299.835770375377","306.678097289883","320.840572261307","330.962616110673","312.413199242237","298.175021046056","283.964554808582","269.927160325315","255.831873121372","245.2295849465","234.438002644751","223.48871069699","213.006024837766","203.611362305505","200.166652149567","196.834369206981","192.805751927611","189.371815823086","185.997758954592","183.443936293266","180.725961611865","178.222503736532","175.47901942713","172.818723779572","170.631972311834","168.475784281284","166.270344913949","163.889006006566","161.458186713609","157.814472110992","154.216806275206","150.802193716179","147.336229895637","143.784627898089","141.718356708781","139.706001234284","139.022398099482","137.270446634265","",
"Mexico","MEX","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","315.458","309.901","304.344","302.14","299.935","297.73","295.526","293.321","291.666","290.011","288.356","286.701","285.046","283.946","282.847","281.747","280.647","279.547","275.869","272.191","268.513","264.835","261.157","254.954","248.751","242.548","236.346","230.143","224.159","218.175","212.191","206.207","200.223","194.468","188.713","182.957","177.202","171.447","169.663","167.879","166.094","164.31","162.526","161.05","159.574","158.098","156.622","155.145","153.605","152.064","150.524","148.983","147.443","145.608","143.773","141.938","140.103","",
"Marshall Islands","MHL","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","417.246310250269","411.477145075641","406.088843636726","389.812497753214","373.3163318491","358.363267847472","342.926916096553","327.739237425872","320.084905487745","312.89200861209","304.925398035404","296.819217099751","288.498661204642","282.65821111245","277.175764462101","272.323217506806","266.652469900923","261.431546148382","259.648324266758","258.127688836985","256.306902439236","253.872605240174","251.262697740225","248.391433889547","246.05268923629","241.623180967779","236.062932435815","233.353788611893","231.908233522085","231.268525013771","230.324751570028","229.314679632056","229.611835169309","231.47847012073","231.97734357264","230.29751931277","227.257051198474","224.394715210442","221.31570545576","220.021028993375","218.384471475855","215.932842329972","213.57477189199","211.331669176999","208.718629268298","206.48482368325","202.800553103161","199.803752235407","197.272632636737","193.774782274568","191.203608764017","188.320557063136","185.613459280486","183.61628654817","181.012606179572","175.352361984394","173.723008472392","",
"Macedonia, FYR","MKD","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","235.094","228.435","221.777","216.046","210.316","204.585","198.854","193.123","189.207","185.29","181.374","177.457","173.541","171.842","170.144","168.445","166.747","165.048","166.358","167.668","168.978","170.288","171.598","168.617","165.637","162.656","159.675","156.695","158.079","159.463","160.847","162.231","163.616","163.153","162.691","162.229","161.767","161.305","160.843","160.381","159.919","159.457","158.996","156.519","154.043","151.566","149.09","146.613","143.663","140.713","137.762","134.812","131.862","130.061","128.259","126.458","124.657","",
"Mali","MLI","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","621.754","620.742","619.729","611.16","602.59","594.02","585.451","576.881","566.017","555.153","544.289","533.425","522.561","511.477","500.394","489.311","478.227","467.144","455.854","444.564","433.274","421.984","410.694","400.498","390.302","380.105","369.909","359.712","355.611","351.51","347.409","343.308","339.207","341.887","344.566","347.246","349.926","352.605","347.627","342.649","337.671","332.693","327.715","322.345","316.975","311.605","306.235","300.865","299.132","297.399","295.666","293.933","292.2","287.175","282.149","277.124","272.099","",
"Malta","MLT","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","183.276","180.057","176.837","173.871","170.905","167.94","164.974","162.008","159.281","156.553","153.826","151.098","148.37","145.865","143.36","140.855","138.35","135.845","133.546","131.248","128.95","126.652","124.354","122.248","120.142","118.036","115.929","113.823","111.895","109.967","108.038","106.11","104.182","102.418","100.653","98.889","97.125","95.361","93.748","92.135","90.522","88.909","87.296","85.823","84.349","82.875","81.401","79.927","78.581","77.235","75.889","74.543","73.197","71.747","70.297","68.847","67.396","",
"Myanmar","MMR","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","500.005","492.582","485.159","471.972","458.785","445.599","432.412","419.225","414.08","408.936","403.791","398.647","393.503","388.682","383.862","379.041","374.221","369.401","364.79","360.18","355.57","350.959","346.349","341.927","337.505","333.083","328.661","324.239","320.002","315.765","311.528","307.291","303.055","299.116","295.177","291.238","287.299","283.36","279.365","275.369","271.373","267.378","263.382","260.387","257.391","254.395","251.399","248.403","245.024","241.645","238.266","234.887","231.508","229.977","228.447","226.917","225.386","",
"Middle East & North Africa (excluding high income)","MNA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","350.19002630617","346.408783613595","342.540603744551","338.525185949137","334.519183323565","330.552611604214","326.609636406207","322.718222456046","318.798098594797","314.875257201305","310.94269761382","307.013472450261","303.080279682997","298.7377896718","294.436995150341","290.185020535841","286.053830944781","281.956224803629","294.686599998132","307.513898193139","320.407609413727","333.053705018571","345.607502326761","330.300699060742","315.042410263972","299.843798028541","284.597622662761","269.439105498621","257.94298275698","246.395513496148","234.505356001129","222.955727881524","211.499125862756","208.247091124134","204.996207687746","201.736772368635","198.443357627445","195.137567291486","192.576497991571","190.03380459753","187.517160701079","185.014614166704","182.5280340058","180.554133980624","178.617242604632","176.715314452867","174.822489424509","172.963876022387","169.528970864338","166.16215774625","162.796570575365","159.235667727169","155.451767106997","153.351490804967","151.325149396627","149.420998135084","147.665015833251","",
"Montenegro","MNE","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","220.797","216.925","213.053","211.687","210.321","208.955","207.589","206.223","204.673","203.123","201.573","200.023","198.473","197.394","196.316","195.237","194.158","193.08","188.402","183.725","179.048","174.371","169.694","169.094","168.495","167.895","167.296","166.696","166.109","165.521","164.934","164.347","163.759","166.9","170.041","173.182","176.323","179.464","179.464","179.464","179.464","179.464","179.464","175.443","171.421","167.399","163.378","159.356","153.687","148.019","142.35","136.681","131.013","129.093","127.172","125.252","123.332","",
"Mongolia","MNG","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","332.033","326.078","320.124","314.485","308.845","303.206","297.567","291.928","287.364","282.801","278.238","273.674","269.111","268.425","267.74","267.054","266.368","265.683","264.896","264.109","263.322","262.535","261.748","257.479","253.21","248.941","244.672","240.403","255.486","270.568","285.651","300.734","315.817","317.03","318.244","319.457","320.671","321.884","324.319","326.754","329.19","331.625","334.06","333.159","332.257","331.356","330.455","329.554","324.378","319.201","314.025","308.848","303.672","301.177","298.682","296.188","293.693","",
"Northern Mariana Islands","MNP","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","539.145","533.604","528.062","523.683","519.304","514.925","510.546","506.167","501.162","496.157","491.152","486.147","481.142","476.872","472.602","468.331","464.061","459.791","461.633","463.475","465.318","467.16","469.002","468.412","467.821","467.231","466.641","466.05","465.23","464.41","463.591","462.771","461.951","461.06","460.169","459.279","458.388","457.497","460.454","463.412","466.369","469.326","472.283","464.228","456.174","448.119","440.064","432.009","426.568","421.126","415.685","410.244","404.802","392.585","380.368","368.151","355.934","",
"Mauritania","MRT","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","426.875","419.128","411.381","405.529","399.676","393.823","387.97","382.118","377.214","372.311","367.407","362.504","357.6","352.324","347.047","341.771","336.495","331.218","324.183","317.147","310.111","303.076","296.04","291.86","287.68","283.5","279.32","275.139","272.979","270.818","268.657","266.496","264.335","263.068","261.801","260.534","259.267","258","257","256","255","254","253","250.8","248.6","246.4","244.2","242","239.6","237.2","234.8","232.4","230","228.695","227.389","226.084","224.778","",
"Mauritius","MUS","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","347.093","326.077","305.061","298.322","291.584","284.845","278.106","271.368","268.32","265.272","262.225","259.177","256.129","269.907","283.685","297.463","311.241","325.018","314.147","303.276","292.405","281.534","270.663","270.189","269.715","269.24","268.766","268.292","266.683","265.075","263.467","261.858","260.25","257.663","255.077","252.49","249.903","247.317","242.082","236.846","231.611","226.376","221.141","219.138","217.136","215.134","213.131","211.129","208.504","205.88","203.255","200.63","198.005","196.049","194.092","192.135","190.179","",
"Malawi","MWI","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","448.651","446.245","443.839","441.7","439.561","437.422","435.283","433.144","428.622","424.1","419.578","415.056","410.534","406.911","403.287","399.663","396.04","392.416","391.215","390.015","388.814","387.614","386.413","393.175","399.937","406.699","413.461","420.223","437.204","454.185","471.166","488.147","505.128","524.064","543","561.936","580.871","599.807","607.771","615.736","623.7","631.664","639.628","619.232","598.836","578.44","558.043","537.647","506.588","475.53","444.471","413.412","382.353","372.091","361.829","351.568","341.306","",
"Malaysia","MYS","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","286.653","280.701","274.748","271.502","268.256","265.01","261.764","258.518","255.436","252.354","249.272","246.19","243.108","240.19","237.271","234.353","231.435","228.517","225.747","222.978","220.209","217.439","214.67","212.059","209.448","206.837","204.227","201.616","199.133","196.649","194.166","191.683","189.2","186.876","184.552","182.228","179.904","177.581","175.391","173.201","171.011","168.821","166.631","167.156","167.682","168.207","168.732","169.258","168.078","166.898","165.719","164.539","163.36","161.653","159.946","158.239","156.532","",
"North America","NAC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","229.663196601529","223.430916487802","226.32765448404","229.775812406771","228.564472125922","229.268815781268","232.666616155769","230.947825236834","236.133457655875","234.80293982735","232.199837306202","227.726632576231","227.74532065573","224.679851876102","216.677307296779","209.965754616978","204.069113052246","200.288104546368","196.668212598971","192.663904037157","191.714305658479","187.014839222283","179.983172501394","176.413773129061","174.223677593612","174.332988057021","173.873181109961","171.900382968015","171.492799619616","170.044419073212","167.390150818569","165.82458130615","163.688072316563","165.19988207648","163.729625545456","161.823597161004","153.227588949101","145.100773567822","141.196263218735","140.403468058536","139.410525618354","139.631076604176","139.581208363109","138.927657210224","135.788303378612","136.946034710254","136.412804370634","133.66521177219","131.978669383272","130.086994980331","127.079796622108","126.832034949959","131.191","131.037","131.567","133.993","","",
"Namibia","NAM","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","442.449","435.048","427.648","421.261","414.874","408.487","402.1","395.713","393.305","390.896","388.487","386.079","383.67","376.755","369.84","362.925","356.01","349.095","345.672","342.249","338.826","335.402","331.979","325.788","319.597","313.407","307.216","301.025","303.513","306.002","308.49","310.978","313.466","333.881","354.296","374.711","395.127","415.542","437.02","458.499","479.978","501.457","522.935","522.403","521.871","521.339","520.807","520.275","495.203","470.132","445.061","419.99","394.919","383.453","371.987","360.521","349.055","",
"New Caledonia","NCL","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","328.026","321.173","314.321","308.187","302.054","295.92","289.787","283.654","278.164","272.675","267.186","261.697","256.208","251.363","246.518","241.673","236.828","231.983","227.607","223.231","218.856","214.48","210.104","206.068","202.032","197.996","193.96","189.925","186.173","182.42","178.668","174.916","171.164","167.792","164.419","161.047","157.674","154.301","151.26","148.219","145.178","142.136","139.095","136.432","133.769","131.105","128.442","125.779","122.838","119.897","116.957","114.016","111.076","108.851","106.627","104.402","102.178","",
"Niger","NER","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","525.697","523.658","521.62","518.95","516.281","513.612","510.943","508.274","505.328","502.383","499.438","496.493","493.548","486.573","479.598","472.623","465.648","458.674","447.984","437.294","426.604","415.915","405.225","393.311","381.398","369.484","357.571","345.657","339.944","334.23","328.516","322.802","317.088","315.58","314.072","312.563","311.055","309.547","308.086","306.626","305.165","303.705","302.244","299.912","297.58","295.248","292.916","290.584","287.543","284.503","281.462","278.422","275.382","271.341","267.301","263.26","259.22","",
"Nigeria","NGA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","515.966","510.258","504.55","500.151","495.753","491.354","486.955","482.556","477.727","472.898","468.068","463.239","458.41","453.235","448.06","442.886","437.711","432.536","428.649","424.761","420.874","416.986","413.098","413.224","413.35","413.476","413.603","413.729","413.91","414.091","414.272","414.453","414.634","415.576","416.518","417.459","418.401","419.343","421.366","423.389","425.412","427.435","429.458","424.145","418.833","413.52","408.207","402.894","399.442","395.99","392.538","389.086","385.634","382.012","378.39","374.769","371.147","",
"Nicaragua","NIC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","420.016","411.073","402.129","393.401","384.672","375.944","367.216","358.487","350.008","341.529","333.05","324.571","316.092","311.954","307.816","303.677","299.539","295.401","296.011","296.621","297.231","297.841","298.452","295.645","292.838","290.031","287.225","284.418","279.294","274.169","269.045","263.92","258.796","257.165","255.535","253.904","252.274","250.644","248.518","246.393","244.267","242.141","240.016","235.323","230.63","225.937","221.245","216.552","213.28","210.008","206.737","203.465","200.193","197.544","194.894","192.244","189.595","",
"Netherlands","NLD","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","143.789","145.436","151.276","150.132","151.2","154.744","153.56","154.727","155.15","155.035","158.634","155.89","158.104","151.347","149","149.253","146.79","143.839","141.614","136.377","136.673","132.196","132.212","128.432","127.969","126.753","127.184","122.947","117.482","119.022","116.492","112.819","111.062","113.11","107.884","106.134","105.721","101.554","99.984","100.442","100.127","97.473","94.238","93.702","89.566","82.693","80.802","78.314","78.402","75.402","74.177","72.058","71.918","70.382","67.33","","","",
"Norway","NOR","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","142.462","148.755","151.482","153.296","148.408","154.861","148.634","150.68","152.287","157.732","158.223","154.317","153.367","154.869","152.832","150.014","148.029","150.293","146.2","148.547","146.573","142.953","143.579","141.391","137.342","140.628","138.158","140.301","136.117","131.708","127.698","124.038","122.734","115.744","111.825","113.519","106.704","104.419","108.417","103.463","106.62","101.302","99.104","94.337","92.083","88.389","85.942","81.293","82.701","82.902","79.588","79.907","73.767","75.018","69.472","","","",
"Nepal","NPL","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","559.328","555.239","551.149","544.177","537.204","530.232","523.26","516.287","509.288","502.288","495.288","488.289","481.289","474.431","467.573","460.715","453.858","447","439.714","432.428","425.142","417.857","410.571","402.35","394.13","385.91","377.69","369.469","360.226","350.982","341.738","332.494","323.25","314.482","305.714","296.946","288.178","279.41","271.738","264.067","256.395","248.724","241.052","235.083","229.113","223.143","217.174","211.204","206.61","202.017","197.423","192.829","188.236","183.929","179.623","175.316","171.009","",
"Nauru","NRU","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","182.74","185.466","182.411","184.966","188.581","193.731","195.964","201.303","192.326","190.984","196.797","192.057","186.28","198.373","188.544","185.365","183.609","190.336","180.017","178.485","167.265","170.962","164.313","161.799","157.402","159","157.768","158.576","152.326","146.367","142.867","133.528","136.326","129.549","121.745","125.977","122.15","119.557","112.111","111.809","104.305","100.067","100.423","98.587","93.103","94.4","90.165","91.584","87.728","87.296","85.432","84.878","81.987","80.561","","","","",
"OECD members","OED","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","225.107213745988","221.409216384438","222.595996746857","222.122479562548","218.348309974981","218.190507351455","217.082261300728","215.585543302392","216.807358620466","217.995543628331","214.62120920718","212.674543644262","210.962042601262","209.1823773178","205.245883327186","203.016500639924","201.04788286885","198.214772947173","196.447248431619","194.089801485278","192.668982170739","188.902382868966","184.641512223189","183.400954179748","180.720498884206","178.826524475774","176.101959257098","172.967054125343","170.904779576669","169.310814376845","166.670644902949","165.356730801432","162.518666035455","160.666514652394","158.087881488283","156.203403476929","150.570418024644","145.531599305079","142.863462549944","141.189790831186","138.04821229224","135.976173129596","134.021941356082","132.52993439711","129.01864556283","128.168815214463","126.396692902419","124.114842317976","121.847767511666","119.696573979434","116.936704568818","115.186246156288","113.631048578356","111.920939054911","110.158914493118","","","",
